# source: Dr. Duke's Phytochemical & Ethnobotanical Database (COMMON_NAMES.csv joined to FNFTAX.csv via FNFNUM)
# retrieved/processed: 2026-08-18
organism_id	scientific_name	duke_common_name	all_duke_common_names
Plant_Ligusticum_striatum	Ligusticum striatum		
Organism_10148	Mesembryanthemum expansum		
Organism_10149	Mesembryanthemum tortuosum		
Organism_49043	Pedicularis densispica		
Organism_49671	Peperomia heyneana		
Organism_35354	Raputia praetermissa		
Organism_45271	Sibiraea angustata		
Organism_7550	Spiraea formosana		
Organism_13429	Strychnos amazonica		
Organism_9812	Ungernia vvedenskyi		
Organism_4387	Wunderlichia mirabilis		
Organism_1103	Asteriscus graveolens		
Organism_44387	Bulbophyllum protractum		
Organism_45323	Croton balsamifer		
Organism_8618	Cyperus capitatus		
Organism_22133	Delphinium cashmerianum		
Organism_48218	Goupia glabra		
Organism_45317	Haemanthus tigrinus		
Organism_4003	Hypericum sampsonii		
Organism_5802	Mallotus metcalfianus		
Organism_51282	Aloysia triphylla		
Organism_47277	Chasmanthera dependens		
Organism_4832	Cladrastis sikokiana		
Organism_45701	Cleistopholis staudtii		
Organism_3433	Dracaena cochinchinensis		
Organism_47394	Euphorbia pithyusa		
Organism_8389	Haplophyllum acutifolium		
Organism_13282	Helichrysum lepidissimum		
Organism_12608	Lycopodium saururus		
Organism_46318	Petunia nyctaginiflora		
Organism_11052	Schizonepeta tenuifolia	Ching-Chieh	Ching-Chieh; Jing-Jie
Organism_47602	Stevia chamaedrys		
Organism_5494	Apocynum venetum		
Plant_Artemisia_Capillaries	Artemisia Capillaries		
Organism_48397	Corydalis saxicola		
Organism_44398	Diospyros glaucifolia		
Organism_7696	Grindelia discoidea		
Organism_22221	Haloxylon salicornicum		
Organism_45683	Leuzea centauroides		
Organism_23766	Litsea salicifolia		
Organism_24678	Paeonia veitchii		
Organism_15979	Simaba multiflora	Cajurana	Cajurana
Organism_26631	Vernonia anisochaetoides		
Organism_2114	Vinca erecta		
Organism_19536	Xanthium canadense Mill.		
Organism_20087	Alstonia lanceolifera		
Organism_3032	Boesenbergia pandurata		
Organism_23029	Bursera tonkinensis		
Organism_48805	Buxus microphylla sieb. et zucc. var. sinica rehd. et wils.		
Organism_45001	Echinops spinosissimus		
Organism_926	Euphorbia retusa		
Organism_6428	Ferula fukanensis		
Organism_56699	Ficus ruficaulis var. antaoensis		
Organism_1312	Marrubium alysson		
Organism_15591	Monopteryx uaucu		
Organism_45703	Stipa vaseyi		
Organism_3251	Viburnum awabuki		
Organism_22268	Achillea biebersteinii		
Organism_8471	Alpinia flabellata Ridley		
Organism_13276	Calea jamaicensis		
Organism_24277	Callistemon coccineus		
Organism_2198	Citrus sp.		
Organism_9626	Coleus xanthanthus		
Organism_8482	Dicliptera riparia		
Organism_48033	Excoecaria acerifolia		
Organism_46337	Hypericum reptans		
Organism_2030	Isatis indigotica		
Organism_3529	Kopsia teoi		
Plant_Melodinus_cochinchinensis	Melodinus cochinchinensis		
Organism_53461	Mikania banisteriae		
Organism_22341	Mikania hirsutissima DC		
Organism_243	Rosa pomifera		
Organism_47422	Salvia broussonetii		
Organism_45169	Stephania pierrei		
Organism_47241	Syzygium levinei		
Organism_14072	Viguiera pinnatilobata		
Organism_47590	Alstroemeria revoluta		
Organism_4515	Artemisia anomala		
Organism_17903	Carpesium longifolium		
Organism_46303	Croton geayi		
Plant_Deguelia_scandens	Deguelia scandens		
Organism_46333	Rhizophora tagal		
Organism_47041	Scutellaria albida		
Organism_22817	Simaba cuneata		
Organism_4920	Tabernaemontana bovina		
Organism_47360	Acmella ciliata		
Organism_46322	Ageratum mexicanum		
Organism_2426	Alangium longiflorum		
Organism_9829	Artemisia porrecta		
Organism_25676	Berberis japonica		
Organism_13176	Boronia lanceolata		
Organism_49414	Calea clematidea		
Organism_46312	Callicarpa acuminata		
Organism_10568	Dalbergia frutescens		
Organism_7964	Erythrina sigmoidea		
Organism_47612	Euphorbia kamerunica		
Organism_9024	Gnetum montanum		
Organism_48974	Gynochthodes parvifolia		
Organism_25192	Ilex pubescens var.glaber		
Organism_8136	Jackiella javanica		
Organism_5357	Notopterygium incisum	Qiang Huo	Qiang Huo
Organism_19664	Oxytropis falcata		
Organism_10861	Perymenium mendezii		
Organism_45024	Rhabdodendron amazonicum		
Organism_26898	Selliguea feei		
Organism_49568	Stevia connata		
Organism_3151	Strychnos variabilis		
Organism_14568	Uncaria longiflora		
Organism_47480	Aconitum sachalinense subsp. yezoense		
Organism_10746	Alluaudia humbertii		
Organism_13699	Arnica sachalinensis		
Organism_366	Chlorella pyrenoidosa		
Organism_7802	Dahlstedtia pinnata		
Organism_47266	Eupatoriastrum nelsonii		
Organism_21716	Grindelia scorzonerifolia		
Organism_48257	Onobrychis bobrovii		
Organism_15812	Pajanelia multijuga		
Organism_47403	Pedicularis rex		
Organism_8098	Peperomia clusiifolia		
Organism_3277	Picrorhiza scrophulariiflora		
Organism_49509	Pluchea suaveolens		
Organism_13323	Salix sieboldiana		
Organism_44947	Salta triflora		
Plant_Tamarix_senegalensis	Tamarix senegalensis		
Organism_11142	Tinospora rumphii		
Plant_Xylopia_holtzii	Xylopia holtzii		
Organism_11292	Achillea collina J.Becker ex Reichenb		
Organism_46678	Callerya cinerea		
Organism_5409	Cinnamomum subavenium		
Organism_9525	Dipsacus asperoides		
Organism_9548	Frullania brasiliensis		
Organism_16483	Haplopappus deserticola		
Organism_16615	Humboldtia laurifolia		
Organism_11989	Kielmeyera rubriflora		
Organism_21292	Lonchocarpus atropurpureus		
Organism_45016	Ormosia balansae		
Organism_48996	Oxandra xylopioides		
Organism_6702	Salvia eriophora Boiss and Kotschy		
Organism_16665	Senecio miser		
Organism_47349	Uncaria sterrophylla		
Organism_48203	Viburnum erubescens		
Organism_45885	Achillea abrotanoides		
Organism_46444	Aglaia perviridis		
Organism_21896	Ballota limbata		
Organism_16658	Calophyllum thwaitesii		
Organism_45138	Cytisus prolifer		
Organism_44916	Esenbeckia hartmanii		
Organism_44910	Grewia villosa		
Organism_23080	Helichrysum ambiguum		
Organism_10953	Hexalobus crispiflorus		
Organism_16298	Sargentodoxa cuneata		
Organism_10772	Schisandra wilsoniana		
Organism_48098	Senecio cathcartensis		
Organism_45146	Smilax moranensis		
Organism_49215	Stevia maimarensis		
Organism_47247	Ventilago madraspatana		
Organism_48442	Annona rensoniana		
Organism_3747	Baccharis megapotamica		
Organism_45176	Bergenia purpurascens		
Organism_47787	Brachyglottis bidwillii		
Organism_47256	Campanula hypopolia		
Organism_2663	Citrus sudachi	Sudachi	Sudachi
Organism_45006	Gouania ulmifolia		
Organism_21435	Iryanthera paraensis		
Organism_2188	Ixeris debilis A. Gray		
Organism_13402	Kadsura ananosma		
Organism_45287	Litsea nitida		
Organism_48202	Lysimachia fordiana		
Organism_49610	Maclura aurantiaca		
Organism_44396	Nauclea rhynchophylla		
Organism_35369	Pilocarpus spicatus		
Organism_3881	Psoralea corylifolia	Babchi	Babchi; Black Dot; Malaya Tea
Organism_50797	Teucrium asiaticum		
Organism_44383	Thea sasanqua		
Organism_44395	Uruparia lanosa		
Organism_30335	Xanthorrhoea resinosa		
Organism_48790	Anomospermum grandifolium		
Organism_10214	Astragalus complanatus		
Organism_47808	Baccharoides lasiopus		
Organism_48219	Carpha glomerata		
Organism_2312	Cinnamomum sieboldii	Japanese Cinnamon	Japanese Cinnamon
Organism_5762	Cryptocarya chinensis		
Organism_21923	Decachaeta thieleana		
Organism_7958	Dioscorea spongiosa		
Organism_48175	Helipterum gnaphaloides		
Organism_23078	Isolona pilosa		
Organism_45285	Magnolia henryi		
Organism_46861	Maianthemum atropurpureum		
Organism_9358	Petunia integrifolia subsp. inflata		
Organism_18429	Pterocaulon alopecuroides		
Organism_1163	Sideritis grandiflora		
Organism_4558	Sinopodophyllum emodi		
Organism_49592	Stenostomum acutatum		
Organism_5645	Strychnos wallichiana		
Organism_47412	Baccharis truncata		
Organism_47794	Bothriocline ripensis		
Organism_4456	Chimarrhis turbinata		
Organism_1140	Cotoneaster orbicularis		
Organism_49235	Daphne gnidioides		
Organism_4848	Derris scandens		
Organism_48923	Dillenia papuana		
Organism_26169	Drynaria fortunei	Fortune's Fern	Fortune's Fern
Organism_3424	Erythrina mildbraedii		
Organism_47605	Gardenia collinsae		
Organism_45026	Helichrysum graveolens		
Organism_48854	Inula thapsoides		
Organism_26823	Kaunia arbuscularis		
Organism_47271	Maackia floribunda		
Organism_22742	Melampodium heterophyllum		
Organism_48978	Mikania luetzelburgii		
Organism_4296	Paederia scandens		
Organism_5580	Paepalanthus hilairei		
Plant_Pelargonium_endlicherianum	Pelargonium endlicherianum		
Organism_5382	Petasites formosanus		
Organism_35281	Trichilia claussenii		
Organism_45276	Aeschynanthus parvifolius		
Organism_25746	Allium minutiflorum		
Organism_45278	Alpinia pulcherrima		
Organism_49418	Alpinia rafflesiana		
Organism_25627	Angiopteris caudatiformis		
Plant_Cissus_pallidiflorus	Cissus pallidiflorus		
Organism_47600	Crataegus davisii		
Organism_47567	Crinum erubescens		
Organism_51560	Croton kongensis		
Organism_16494	Croton oblongifolius		
Organism_15704	Cyanostegia angustifolia		
Organism_24591	Elaeocarpus ganitrus		
Organism_47764	Elaeodendron alluaudianum		
Organism_47607	Eria foetida		
Organism_45274	Eria siamensis		
Organism_47568	Eupatorium havanense		
Organism_47599	Excoecaria oppositifolia		
Organism_47746	Gardenia imperialis		
Organism_47579	Grindelia acutifolia		
Organism_9653	Kadsura philippinensis		
Organism_47575	Litsea aciculata		
Organism_47560	Litsea pulchella		
Organism_45262	Lobelia langeana		
Organism_23767	Metrodorea nigra		
Organism_2757	Orthosiphon spicatus		
Organism_47597	Pausinystalia mayumbensis		
Organism_47593	Pronephrium triphyllum		
Organism_49439	Psorospermum molluscum		
Organism_45286	Pycnothymus rigidus		
Organism_3230	Schisandra lancifolia		
Organism_8672	Scopolia japonica		
Organism_20473	Sloanea zuliaensis		
Organism_8066	Zieria laevigata		
Organism_47262	Agave cocui		
Organism_48371	Alstonia rostrata		
Organism_47303	Anaphalis lactea		
Organism_16285	Artemisia rutifolia		
Organism_1424	Bassia muricata		
Plant_Bignonia_unguiscati	Bignonia unguiscati		
Organism_10931	Brucea antidysenterica		
Organism_25731	Calea lantanoides		
Organism_45261	Coronilla hyrcana		
Organism_11344	Corydalis conspersa		
Organism_17855	Dalbergia inundata		
Organism_45029	Delphinium shawurense		
Organism_47744	Gomesa radicans		
Organism_45296	Keyserlingia koreensis		
Organism_44647	Lagochilus leiacanthus		
Organism_20541	Libanotis condensata		
Organism_46229	Matsumurella chinensis		
Organism_49427	Nepeta argolica		
Organism_47384	Piper sintenense		
Organism_47388	Pulicaria wightiana		
Organism_44553	Rosa henryi		
Organism_30276	Strychnos ledermannii		
Organism_17238	Thalictrum fortunei		
Organism_10888	Tripterospermum lanceolatum		
Organism_24762	Urginea riparia		
Organism_48967	Walsura tubulata		
Organism_48817	Amelanchier vulgaris		
Organism_46463	Artemisia incanescens		
Organism_31143	Capparis Flavicans		
Organism_29836	Cheilanthes tenuifolia		
Organism_4683	Cinnamomum tenuifolium		
Organism_47282	Crepis czerepanovii		
Organism_45450	Cyclolepis genistoides		
Organism_9746	Echinosophora koreensis		
Organism_10111	Elsholtzia bodinieri		
Organism_994	Ephedra aphylla		
Organism_49286	Lastrea thelypteris		
Organism_35338	Licaria armeniaca		
Organism_50607	Ligularia cyathiceps		
Organism_47839	Ligularia virgaurea		
Organism_15028	Lonchocarpus oaxacensis		
Organism_26965	Lonicera hypoglauca		
Organism_47264	Meliosma wightii		
Plant_Monteverdia_chiapensis	Monteverdia chiapensis		
Plant_Monteverdia_ilioppjfeowneviufheiuwfew_fgr	Monteverdia ilioppjfeowneviufheiuwfew fgr		
Organism_3219	Oreosolen wattii		
Organism_47258	Othonna tagetes		
Organism_48776	Panax papyrifer		
Organism_47279	Pteris pedata		
Organism_47801	Sabadilla officinalis		
Plant_Sarcophyton_sp.	Sarcophyton sp.		
Organism_49008	Thaminophyllum multiflorum		
Organism_47281	Tripteris microcarpa		
Organism_10840	Wikstroemia viridiflora		
Organism_15378	Acinos thymoides		
Organism_19855	Artemisia xerophytica		
Organism_4298	Buxus papillosa		
Organism_44140	Carpesium faberi		
Organism_14004	Cocculus pendulus		
Organism_45985	Croton caudatus		
Organism_7548	Croton hieronymi		
Organism_20977	Croton sarcopetalus		
Organism_4129	Daphniphyllum subverticillatum		
Organism_21373	Disepalum plagioneurum		
Organism_4095	Epimedium sempervirens		
Organism_48193	Euphrasia genargentea		
Organism_11827	Gutierrezia lucida		
Organism_23067	Helipterum venustum		
Organism_24999	Hermidium alipes		
Organism_48412	Lasiocephalus ovatus		
Organism_3460	Microtropis fokienensis		
Organism_23158	Plectranthus lanuginosus		
Organism_48213	Pterolobium hexapetalum		
Organism_4016	Pyrrosia sheareri		
Organism_49458	Senecio algens		
Organism_46476	Stocksia brahuica		
Organism_16318	Tetracera rosiflora		
Organism_21275	Ungernia victoris		
Organism_49363	Abuta panurensis		
Organism_45004	Acanthosyris spinescens		
Organism_44455	Aconitum seravschanicum		
Organism_21650	Agave huachucensis		
Organism_46088	Ajuga ciliata		
Plant_Alpinia_roxburghii	Alpinia roxburghii		
Plant_Artemisia_siversiana	Artemisia siversiana		
Organism_5918	Brosimum acutifolium		
Organism_44988	Cailliea cinerea		
Organism_43933	Cissus quinquefolia		
Organism_8061	Elaeocarpus fuscoides		
Organism_48410	Euphorbia ferganensis		
Organism_49456	Heywoodiella oligocephala		
Organism_45889	Homalium longifolium		
Organism_3038	Hypolaena fastigiata		
Organism_3704	Isodon phyllostachys		
Organism_45868	Jaborosa leucotricha		
Organism_49366	Lonicera racemosa		
Organism_50219	Marrubium parviflorum		
Plant_Monostroma_fuscum	Monostroma fuscum		
Organism_49396	Oxalis repens		
Organism_23475	Peltogyne porphyrocardia		
Plant_Phyfnnvik_eyyfn	Phyfnnvik eyyfn		
Organism_16325	Rhamnus formosana		
Organism_49419	Senecio anteuphorbium		
Organism_26954	Senecio macrophyllus		
Organism_43936	Senecio sinuatus		
Organism_46225	Silene banksia		
Organism_51727	Stevia alpina		
Organism_44992	Tillandsia fragrans		
Organism_21492	Abies excelsa		
Organism_45281	Agathosma scaberula		
Organism_4921	Chloranthus japonicus		
Organism_48606	Clusia torresii		
Organism_48097	Corynanthe pachyceras		
Organism_48938	Cranfillia vulcanica		
Organism_50589	Cremanthodium discoideum		
Organism_16886	Crinum giganteum		
Organism_25766	Geijera salicifolia		
Organism_48783	Lotus ucrainicus		
Organism_5321	Medicosma fareana		
Organism_18065	Pericopsis schliebenii		
Organism_2216	Phyllanthus oligospermus		
Organism_16763	Picris kamtschatica		
Organism_48279	Pimpinella peregrina		
Organism_48972	Scrophularia smithii		
Organism_44435	Teucrium yemense		
Organism_47007	Agave rigidissima		
Organism_49364	Aloe indica		
Organism_48214	Ampelocera edentula		
Organism_12882	Artemisia balchanorum		
Organism_48785	Basanacantha spinosa		
Organism_11542	Bowdichia virgilioides		
Organism_9385	Brombya platynema		
Organism_49255	Centaurea aemulans		
Organism_47401	Chuquiraga erinacea		
Organism_5274	Clerodendrum infortunatum		
Organism_49502	Clinostemon mahuba		
Organism_5919	Corydalis flabellata Edgew		
Organism_12006	Dendrobium candidum		
Organism_45272	Euphorbia biglandulosa		
Organism_20683	Garcinia speciosa		
Organism_49683	Guettarda eximia		
Organism_9900	Litsea pungens		
Organism_46471	Perriera orientalis		
Organism_49061	Polypodium hastatum		
Organism_2351	Rhinacanthus nasutus		
Organism_16841	Ruta bracteosa		
Organism_20723	Salvia pisidica		
Organism_1446	Stachys aegyptiaca		
Organism_25229	Stephania delavayi		
Organism_47413	Stillingia sanguinolenta		
Organism_12151	Tabebuia avellanedae		
Plant_Thymus_longicaulis	Thymus longicaulis	Kekik	Kekik; Tas Kekik
Organism_52746	Thymus longiflorus		
Plant_Tulipa_silvestris	Tulipa silvestris		
Organism_48656	Adina trichotoma		
Organism_48622	Astragalus inopinatus		
Organism_2390	Avrainvillea nigricans		
Organism_2457	Bonamia spectabilis		
Organism_13286	Breynia fruticosa		
Organism_1596	Brickellia vernicosa		
Organism_25435	Cassia carnaval		
Organism_16274	Cassia tora L.	Sickle Senna	Sickle Senna
Organism_45468	Dahlia sherffii		
Organism_6278	Dioscorea opposita		
Organism_21397	Erigeron breviscapus		
Organism_900	Erythrina burttii		
Organism_4065	Euchresta formosana		
Organism_3049	Fumaria indica		
Organism_11568	Garcinia pseudoguttifera		
Organism_47400	Gynoxys verrucosa		
Plant_Isodon_Japonica	Isodon Japonica		
Organism_43753	Machilus robusta		
Organism_14979	Magnolia coco		
Organism_48204	Maytenus chuchuhuasha		
Organism_35271	Ocotea pulchella		
Organism_10048	Pterocaulon purpurascens		
Organism_47183	Pterodon emarginatus		
Organism_48089	Rauvolfia salicifolia		
Organism_9400	Rheum maximowiczii		
Organism_47827	Rhododendron latoucheae		
Organism_30433	Schefflera venulosa		
Organism_8646	Scutia buxifolia		
Organism_48326	Solanum crinitum		
Organism_45142	Stachys chinensis		
Organism_5018	Strychnos icaja		
Organism_21744	Triunia erythrocarpa		
Organism_21697	Tylophora tanakae		
Organism_21300	Acanthothamnus aphyllus		
Organism_6623	Aconitum hemsleyanum var.leucanthus		
Organism_48093	Amomum daniellii		
Organism_16861	Angelica taiwaniana		
Organism_50041	Calanthe arisanensis		
Organism_46866	Calceolaria petiolaris		
Organism_49035	Colchicum macedonicum		
Organism_47387	Cyathocline purpurea		
Organism_7732	Eriocephalus kingesii		
Plant_Exodermis_poria	Exodermis poria		
Organism_44782	Gentiana dahurica		
Organism_5853	Glycyrrhiza aspera		
Organism_1373	Gutenbergia cordifolia		
Organism_4778	Harrisonia perforata		
Organism_48937	Helianthopsis bishopii		
Organism_3275	Kopsia dasyrachis		
Organism_48317	Mimusops laurifolia		
Organism_46210	Palisota barteri		
Organism_48973	Pittosporum brevicalyx		
Organism_47949	Premna tomentosa		
Organism_2467	Saprosma scortechinii		
Organism_23717	Sarcomelicope argyrophylla		
Organism_47915	Schefflera bodinieri		
Organism_44370	Schisandra neglecta		
Organism_48940	Solanum euacanthum		
Organism_15382	Stevia lucida		
Organism_3382	Stevia purpurea		
Organism_48991	Tanacetum santolinoides		
Organism_49031	Tylophora flava		
Organism_12295	Veronica liwanensis		
Organism_897	Achillea fragrantissima		
Organism_48361	Achillea pratensis		
Organism_12248	Acronychia haplophylla		
Organism_45652	Berkheya zeyheri		
Organism_48292	Brachylaena perrieri		
Organism_15521	Citrus spp.,Daucus carota		
Organism_13363	Cornutia grandifolia var.intermedia		
Plant_Daphniphyllum_pentandrum	Daphniphyllum pentandrum		
Organism_7229	Flemingia chappar		
Organism_3106	Isodon scoparius		
Organism_45139	Kopsia albiflora		
Organism_45658	Lippia mexicana		
Organism_5295	Markhamia stipulata		
Organism_10721	Microtropis japonica		
Organism_20308	Mikania goyazensis		
Organism_44290	Nervilia fordii		
Organism_17929	Psiadia trinervia		
Organism_46457	Strychnos erichsonii		
Organism_43743	Thymus transcaucasicus		
Organism_45974	Vincetoxicum stauntonii		
Organism_49236	Acacia jacquemontii		
Organism_6518	Angelica furcijuga		
Organism_47482	Anthocercis genistoides		
Organism_7897	Astragalus kabadianus		
Organism_11147	Berberis crataegina		
Organism_43976	Bupleurum smithii var. parvifolium		
Organism_10587	Capparis ovata		
Organism_48352	Chloranthus holostegius		
Organism_1197	Cornulaca monacantha		
Organism_9305	Deguelia hatschbachii		
Organism_46220	Dracontium loretense		
Organism_47418	Eria rigida		
Organism_17923	Ericameria diffusa		
